Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date,red,nir1,blue,green,nir2,swir1,swir2,NDVI,EVI,LSWI,LSWI2105,NDSI,NDWI1200,sur_refl_state_500m (binary),MOD35 cloud,cloud shadow,land/water flag,aerosol quantity,cirrus detected,internal cloud algorithm flag,internal fire algorithm flag,MOD35 snow/ice flag,Pixel is adjacent to cloud,BRDF correction performed,internal snow algorithm flag,Bad observation,Gap_fill_applied,GF_NDVI,GF_EVI,GF_LSWI,GF_LSWI2105 ,GF_NDSI,GF_NDWI1200
03/21/2000,570,2583,273,631,2780,2012,1033,1073741824,3503,1244,12183,136,86,03/21/2000,0.057,0.2583,0.0273,0.0631,0.278,0.2012,0.1033,0.638439581351,0.360610511985,0.124265505985,0.428650442478,-0.522512296633,-0.0367331717322,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.638439581351,0.360610511985,0.124265505985,0.428650442478,-0.522512296633,-0.0367331717322
03/29/2000,859,2321,436,784,2839,2483,1601,1073741824,3201,65,10251,72,95,03/29/2000,0.0859,0.2321,0.0436,0.0784,0.2839,0.2483,0.1601,0.459748427673,0.257303766279,-0.033721898418,0.183579806221,-0.520048974594,-0.100387596899,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.459748427673,0.257303766279,-0.033721898418,0.183579806221,-0.520048974594,-0.100387596899
04/06/2000,960,2791,431,863,3349,2898,1917,1073741824,3246,2308,-4865,136,97,04/06/2000,0.096,0.2791,0.0431,0.0863,0.3349,0.2898,0.1917,0.488136496934,0.298821686196,-0.0188082264018,0.185641461342,-0.541079500133,-0.0908794788274,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.488136496934,0.298821686196,-0.0188082264018,0.185641461342,-0.541079500133,-0.0908794788274
04/14/2000,1006,2446,483,856,3031,2729,1892,1073741824,2625,77,10149,72,111,04/14/2000,0.1006,0.2446,0.0483,0.0856,0.3031,0.2729,0.1892,0.417149478563,0.242269255359,-0.0546859903382,0.127708621485,-0.522454672245,-0.106810297608,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.417149478563,0.242269255359,-0.0546859903382,0.127708621485,-0.522454672245,-0.106810297608
04/22/2000,977,2884,474,906,3264,2743,1732,1073741824,2780,4134,-4212,136,115,04/22/2000,0.0977,0.2884,0.0474,0.0906,0.3264,0.2743,0.1732,0.493913493913,0.313837140412,0.0250577572419,0.249566724437,-0.503425596054,-0.0618087182824,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.493913493913,0.313837140412,0.0250577572419,0.249566724437,-0.503425596054,-0.0618087182824
04/30/2000,709,2761,373,751,2820,2133,1268,1073741824,1852,5918,10979,136,128,04/30/2000,0.0709,0.2761,0.0373,0.0751,0.282,0.2133,0.1268,0.591354466859,0.360822929488,0.128320392317,0.37056341524,-0.47919556172,-0.0105715821537,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.591354466859,0.360822929488,0.128320392317,0.37056341524,-0.47919556172,-0.0105715821537
05/08/2000,1059,2931,534,957,3342,2456,2272,1073741824,1860,3339,12440,136,132,05/08/2000,0.1059,0.2931,0.0534,0.0957,0.3342,0.2456,0.2272,0.469172932331,0.306282722513,0.0881752366809,0.126657697482,-0.439203047173,-0.065518890483,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.469172932331,0.306282722513,0.0881752366809,0.126657697482,-0.439203047173,-0.065518890483
05/16/2000,1530,2763,758,1142,3660,3839,3301,1073741824,1834,23,-2055,72,143,05/16/2000,0.153,0.2763,0.0758,0.1142,0.366,0.3839,0.3301,0.287211740042,0.189598966663,-0.162980914874,-0.0887203166227,-0.541457538647,-0.139654367118,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.287211740042,0.189598966663,-0.162980914874,-0.0887203166227,-0.541457538647,-0.139654367118
05/24/2000,1760,3263,970,1418,4037,4474,3757,1073741824,1809,1195,-3548,72,152,05/24/2000,0.176,0.3263,0.097,0.1418,0.4037,0.4474,0.3757,0.299223571571,0.227066715011,-0.156520615226,-0.0703703703704,-0.518669382213,-0.10602739726,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.299223571571,0.227066715011,-0.156520615226,-0.0703703703704,-0.518669382213,-0.10602739726
06/25/2000,852,2632,359,772,3051,2657,1537,1073741824,1636,1272,14293,8200,182,06/25/2000,0.0852,0.2632,0.0359,0.0772,0.3051,0.2657,0.1537,0.510907003444,0.295651596186,-0.00472679145396,0.262652914368,-0.549722951298,-0.0737286644378,0010000000001000,clear,no,land,climatology,none,no cloud,no fire,no,yes,no,no,No,No,0.510907003444,0.295651596186,-0.00472679145396,0.262652914368,-0.549722951298,-0.0737286644378
07/03/2000,1167,3790,613,1166,4206,3269,2316,1073741824,1813,94,12480,136,191,07/03/2000,0.1167,0.379,0.0613,0.1166,0.4206,0.3269,0.2316,0.529150695985,0.40492142394,0.0738064881711,0.241401899771,-0.474182638106,-0.0520260130065,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.529150695985,0.40492142394,0.0738064881711,0.241401899771,-0.474182638106,-0.0520260130065
07/11/2000,1337,3895,726,1261,4391,4114,2914,1073741824,2029,2280,-2895,74,193,07/11/2000,0.1337,0.3895,0.0726,0.1261,0.4391,0.4114,0.2914,0.488914373089,0.388234579893,-0.0273442377326,0.14407401968,-0.530790697674,-0.0598600048274,0000000001001010,mixed,no,land,low,none,no cloud,no fire,no,no,no,no,Yes,Yes,0.460554656716,0.336848509848,-0.0175149404694,0.157808552861,-0.509694633507,-0.0931378968222
07/19/2000,1293,2960,695,1084,3878,3683,2551,1073741824,2059,27,6575,136,207,07/19/2000,0.1293,0.296,0.0695,0.1084,0.3878,0.3683,0.2551,0.391958617447,0.268775595756,-0.10883636911,0.0742152059517,-0.545206628907,-0.134249780638,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.391958617447,0.268775595756,-0.10883636911,0.0742152059517,-0.545206628907,-0.134249780638
07/27/2000,1400,3612,730,1233,4175,3827,2780,1073741824,1941,3283,13164,8204,212,07/27/2000,0.14,0.3612,0.073,0.1233,0.4175,0.3827,0.278,0.441340782123,0.334401644797,-0.028901734104,0.130162703379,-0.512648221344,-0.0722999871581,0010000000001100,clear,yes,land,climatology,none,no cloud,no fire,no,yes,no,no,Yes,NA,0.441340782123,0.334401644797,-0.028901734104,0.130162703379,-0.512648221344,-0.0722999871581
08/04/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/12/2000,1436,3284,761,1206,3690,3635,2507,1073741824,2688,1124,-4365,72,232,08/12/2000,0.1436,0.3284,0.0761,0.1206,0.369,0.3635,0.2507,0.391525423729,0.285317276517,-0.0507298742593,0.134173717838,-0.501755835571,-0.0582162317178,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.391525423729,0.285317276517,-0.0507298742593,0.134173717838,-0.501755835571,-0.0582162317178
08/20/2000,1415,2793,767,1141,3668,3711,2975,1077411841,2816,142,10694,72,239,08/20/2000,0.1415,0.2793,0.0767,0.1141,0.3668,0.3711,0.2975,0.32747148289,0.221821576897,-0.141143911439,-0.0315533980583,-0.5296784831,-0.135427952329,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.32747148289,0.221821576897,-0.141143911439,-0.0315533980583,-0.5296784831,-0.135427952329
08/28/2000,1611,3156,841,1289,4018,3875,2986,1073741824,3146,1059,-5255,136,248,08/28/2000,0.1611,0.3156,0.0841,0.1289,0.4018,0.3875,0.2986,0.324103209566,0.23388537346,-0.102261413739,0.0276782806903,-0.500774593338,-0.12015611932,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.324103209566,0.23388537346,-0.102261413739,0.0276782806903,-0.500774593338,-0.12015611932
09/29/2000,1423,2610,759,1108,3463,3423,2524,1073741824,4105,1235,11277,72,278,09/29/2000,0.1423,0.261,0.0759,0.1108,0.3463,0.3423,0.2524,0.294321844781,0.192002846883,-0.134758826455,0.0167510712894,-0.510924740675,-0.140457763873,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.294321844781,0.192002846883,-0.134758826455,0.0167510712894,-0.510924740675,-0.140457763873
10/07/2000,1303,2123,697,967,3100,3274,2829,1073741824,4334,2375,11222,72,285,10/07/2000,0.1303,0.2123,0.0697,0.0967,0.31,0.3274,0.2829,0.239346176299,0.139327828185,-0.213266629609,-0.142568659128,-0.543975477482,-0.187057246793,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.239346176299,0.139327828185,-0.213266629609,-0.142568659128,-0.543975477482,-0.187057246793
10/15/2000,1695,2750,889,1281,3445,3516,2615,1073741824,4744,4155,-6234,72,291,10/15/2000,0.1695,0.275,0.0889,0.1281,0.3445,0.3516,0.2615,0.237345331834,0.162282725735,-0.122247047558,0.0251630941286,-0.465916197624,-0.11218724778,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.237345331834,0.162282725735,-0.122247047558,0.0251630941286,-0.465916197624,-0.11218724778
10/23/2000,845,1736,449,705,2440,2393,1449,1073741824,5003,3,-8499,72,303,10/23/2000,0.0845,0.1736,0.0449,0.0705,0.244,0.2393,0.1449,0.345215032933,0.165755106597,-0.159118430613,0.0901098901099,-0.544867656553,-0.168582375479,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.345215032933,0.165755106597,-0.159118430613,0.0901098901099,-0.544867656553,-0.168582375479
10/31/2000,980,2324,488,884,3070,3017,1918,1073741824,5259,4195,-6394,72,307,10/31/2000,0.098,0.2324,0.0488,0.0884,0.307,0.3017,0.1918,0.406779661017,0.23102310231,-0.129750982962,0.0957095709571,-0.546782876186,-0.138301816834,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.406779661017,0.23102310231,-0.129750982962,0.0957095709571,-0.546782876186,-0.138301816834
11/08/2000,907,2106,415,809,2694,2463,1557,1073741824,5471,70,4871,136,319,11/08/2000,0.0907,0.2106,0.0415,0.0809,0.2694,0.2463,0.1557,0.397942250249,0.207647812684,-0.0781352593565,0.149877149877,-0.505501222494,-0.1225,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.397942250249,0.207647812684,-0.0781352593565,0.149877149877,-0.505501222494,-0.1225
11/16/2000,1212,2359,622,999,2964,3107,2218,1073741824,5619,1235,10922,72,326,11/16/2000,0.1212,0.2359,0.0622,0.0999,0.2964,0.3107,0.2218,0.321198543825,0.191600962181,-0.136845956824,0.0308062049377,-0.513395031661,-0.113657711817,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.321198543825,0.191600962181,-0.136845956824,0.0308062049377,-0.513395031661,-0.113657711817
11/24/2000,793,2148,407,729,2739,2348,1249,1073741824,5816,3346,-6634,72,330,11/24/2000,0.0793,0.2148,0.0407,0.0729,0.2739,0.2348,0.1249,0.460727643659,0.244523044718,-0.0444839857651,0.264645275243,-0.526161845954,-0.120933087784,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.460727643659,0.244523044718,-0.0444839857651,0.264645275243,-0.526161845954,-0.120933087784
12/02/2000,1107,2458,562,930,3078,3010,2147,1073741824,5899,1144,10989,72,342,12/02/2000,0.1107,0.2458,0.0562,0.093,0.3078,0.301,0.2147,0.378962131837,0.226906281491,-0.100950987564,0.0675352877307,-0.527918781726,-0.111994219653,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.378962131837,0.226906281491,-0.100950987564,0.0675352877307,-0.527918781726,-0.111994219653
03/14/2001,880,3002,432,803,3276,2726,1696,1073741824,3742,2319,12326,136,79,03/14/2001,0.088,0.3002,0.0432,0.0803,0.3276,0.2726,0.1696,0.546625450799,0.352679165005,0.0481843575419,0.277990634312,-0.54491357325,-0.043644472762,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.546625450799,0.352679165005,0.0481843575419,0.277990634312,-0.54491357325,-0.043644472762
03/22/2001,1478,3378,1522,1605,3557,2924,1656,1073741824,3459,5888,11483,1546,82,03/22/2001,0.1478,0.3378,0.1522,0.1605,0.3557,0.2924,0.1656,0.391268533773,0.438555996676,0.0720406220248,0.342073897497,-0.29123426805,-0.0258111031002,0000011000001010,mixed,no,land,climatology,average,cloud,no fire,no,no,no,no,Yes,NA,0.391268533773,0.438555996676,0.0720406220248,0.342073897497,-0.29123426805,-0.0258111031002
03/30/2001,1329,3039,920,1294,3479,3061,2055,1073741824,3473,1214,-4960,8204,90,03/30/2001,0.1329,0.3039,0.092,0.1294,0.3479,0.3061,0.2055,0.391483516484,0.302912208602,-0.00360655737705,0.193168433451,-0.405740528129,-0.0675053697453,0010000000001100,clear,yes,land,climatology,none,no cloud,no fire,no,yes,no,no,Yes,NA,0.391483516484,0.302912208602,-0.00360655737705,0.193168433451,-0.405740528129,-0.0675053697453
06/18/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/26/2001,1731,3111,1354,1606,3587,3007,1795,1073741824,1767,1200,14609,1033,184,06/26/2001,0.1731,0.3111,0.1354,0.1606,0.3587,0.3007,0.1795,0.285006195787,0.258581921751,0.0169990192873,0.268242967795,-0.30370691524,-0.0710659898477,0000010000001001,cloudy,no,land,climatology,none,cloud,no fire,no,no,no,no,Yes,NA,0.285006195787,0.258581921751,0.0169990192873,0.268242967795,-0.30370691524,-0.0710659898477
07/04/2001,1615,3350,793,1307,4144,3890,2856,1073741824,1979,1214,-2611,136,186,07/04/2001,0.1615,0.335,0.0793,0.1307,0.4144,0.389,0.2856,0.34944612286,0.253766271757,-0.0745856353591,0.0796003867225,-0.497017510102,-0.105951427809,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.34944612286,0.253766271757,-0.0745856353591,0.0796003867225,-0.497017510102,-0.105951427809
09/22/2001,1002,3285,569,1038,3577,2880,1705,1073741824,3838,1160,-5486,72,266,09/22/2001,0.1002,0.3285,0.0569,0.1038,0.3577,0.288,0.1705,0.532540237929,0.379753152134,0.0656934306569,0.316633266533,-0.470137825421,-0.0425531914894,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.532540237929,0.379753152134,0.0656934306569,0.316633266533,-0.470137825421,-0.0425531914894
09/30/2001,1173,2858,585,1008,3365,3241,2427,1073741824,4035,48,7278,72,273,09/30/2001,0.1173,0.2858,0.0585,0.1008,0.3365,0.3241,0.2427,0.418010419251,0.271625237773,-0.0627971798656,0.0815515610218,-0.525535420099,-0.0814719588623,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.418010419251,0.271625237773,-0.0627971798656,0.0815515610218,-0.525535420099,-0.0814719588623
10/08/2001,942,2108,459,747,2860,2721,1664,1073741824,4466,2421,11290,72,287,10/08/2001,0.0942,0.2108,0.0459,0.0747,0.286,0.2721,0.1664,0.382295081967,0.203596996682,-0.126941395734,0.117709437964,-0.569204152249,-0.151368760064,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.382295081967,0.203596996682,-0.126941395734,0.117709437964,-0.569204152249,-0.151368760064
12/27/2001,1252,2470,663,1010,3075,2653,2028,1073741824,5990,2356,11585,200,2,12/27/2001,0.1252,0.247,0.0663,0.101,0.3075,0.2653,0.2028,0.327243417517,0.202871514707,-0.0357212570759,0.0982658959538,-0.448539448539,-0.109107303877,0000000011001000,clear,no,land,high,none,no cloud,no fire,no,no,no,no,No,No,0.327243417517,0.202871514707,-0.0357212570759,0.0982658959538,-0.448539448539,-0.109107303877
03/22/2002,2871,3652,2818,2892,3682,2706,1591,1073741824,3877,4184,-4354,1801,88,03/22/2002,0.2871,0.3652,0.2818,0.2892,0.3682,0.2706,0.1591,0.119730185497,0.200400287386,0.148788927336,0.393095555979,0.0332261521972,-0.00409053722389,0000011100001001,cloudy,no,land,climatology,high,cloud,no fire,no,no,no,no,Yes,Yes,0.368965597922,0.233416421391,-0.085628972989,0.0450452805565,-0.518711811669,-0.116612023674
03/30/2002,1191,2851,570,969,3659,3745,2898,1073741824,3412,1208,12988,72,91,03/30/2002,0.1191,0.2851,0.057,0.0969,0.3659,0.3745,0.2898,0.410687778328,0.263961328075,-0.135536688902,-0.00817533484084,-0.588884174798,-0.124116743472,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.410687778328,0.263961328075,-0.135536688902,-0.00817533484084,-0.588884174798,-0.124116743472
06/26/2002,1328,4665,629,1287,4644,3638,1981,1073741824,2460,4884,-1736,205,177,06/26/2002,0.1328,0.4665,0.0629,0.1287,0.4644,0.3638,0.1981,0.556816285667,0.465658228908,0.123690232446,0.403851941017,-0.477360406091,0.00225588140509,0000000011001101,cloudy,yes,land,high,none,no cloud,no fire,no,no,no,no,Yes,Yes,0.373935685372,0.236430298514,-0.163056565641,-0.0585650535386,-0.588754953495,-0.143602268152
07/04/2002,1563,3913,1132,1458,4480,3868,2437,1073741824,2348,3308,-2072,1033,191,07/04/2002,0.1563,0.3913,0.1132,0.1458,0.448,0.3868,0.2437,0.429145361578,0.396932639687,0.00578331833955,0.232440944882,-0.452497183627,-0.0675562969141,0000010000001001,cloudy,no,land,climatology,none,cloud,no fire,no,no,no,no,Yes,Yes,0.337183592417,0.208899268954,-0.190576442379,-0.108954772236,-0.588625732193,-0.163087792831
09/30/2002,1297,2411,645,973,3488,3756,3325,1075576832,4330,2372,-5591,72,278,09/30/2002,0.1297,0.2411,0.0645,0.0973,0.3488,0.3756,0.3325,0.300431499461,0.181368239393,-0.218096319118,-0.159344490934,-0.58849651089,-0.182573317511,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.300431499461,0.181368239393,-0.218096319118,-0.159344490934,-0.58849651089,-0.182573317511
10/08/2002,1285,2962,540,1090,3667,3372,2294,1073741824,4681,3356,-5738,136,287,10/08/2002,0.1285,0.2962,0.054,0.109,0.3667,0.3372,0.2294,0.394866964916,0.252225965588,-0.0647300284181,0.127092846271,-0.511429852084,-0.106350882486,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.394866964916,0.252225965588,-0.0647300284181,0.127092846271,-0.511429852084,-0.106350882486
03/22/2003,962,2797,534,904,3247,2888,1999,1073741824,3603,2347,12752,72,85,03/22/2003,0.0962,0.2797,0.0534,0.0904,0.3247,0.2888,0.1999,0.488161745145,0.314989014007,-0.0160070360598,0.166388657214,-0.523206751055,-0.0744540039709,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.488161745145,0.314989014007,-0.0160070360598,0.166388657214,-0.523206751055,-0.0744540039709
03/30/2003,661,3455,328,738,3148,2203,1136,1073741824,3373,1205,-4505,136,96,03/30/2003,0.0661,0.3455,0.0328,0.0738,0.3148,0.2203,0.1136,0.678814382896,0.466880556113,0.2212796041,0.505118710521,-0.498129887793,0.0464940178707,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.678814382896,0.466880556113,0.2212796041,0.505118710521,-0.498129887793,0.0464940178707
06/26/2003,934,2617,520,897,3172,3037,1786,1073741824,1983,45,7339,72,183,06/26/2003,0.0934,0.2617,0.052,0.0897,0.3172,0.3037,0.1786,0.473950999718,0.29379931569,-0.0742836929607,0.188734953441,-0.543975597356,-0.0958714803939,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.473950999718,0.29379931569,-0.0742836929607,0.188734953441,-0.543975597356,-0.0958714803939
07/04/2003,1657,3057,869,1304,3998,4235,3299,1073741824,2180,1250,-2324,72,192,07/04/2003,0.1657,0.3057,0.0869,0.1304,0.3998,0.4235,0.3299,0.296987696224,0.212359311956,-0.161546900713,-0.0380742605412,-0.529156887525,-0.133380581148,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.296987696224,0.212359311956,-0.161546900713,-0.0380742605412,-0.529156887525,-0.133380581148
09/30/2003,1487,2895,978,1277,3428,3057,2015,1073741824,4118,5876,11098,1033,280,09/30/2003,0.1487,0.2895,0.0978,0.1277,0.3428,0.3057,0.2015,0.321314468279,0.24306035078,-0.0272177419355,0.179226069246,-0.410706045224,-0.0842954293848,0000010000001001,cloudy,no,land,climatology,none,cloud,no fire,no,no,no,no,Yes,Yes,0.310431334257,0.218419223306,-0.168171543489,-0.060428621593,-0.541016799927,-0.133182741213
10/08/2003,1525,2986,782,1224,3902,4251,3525,1073741824,4621,1250,-6012,72,288,10/08/2003,0.1525,0.2986,0.0782,0.1224,0.3902,0.4251,0.3525,0.32387497229,0.224479134657,-0.174796186265,-0.0827829826448,-0.552876712329,-0.132984901278,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.32387497229,0.224479134657,-0.174796186265,-0.0827829826448,-0.552876712329,-0.132984901278
03/21/2004,691,2467,294,648,2879,2544,1573,1073741824,3832,1190,12669,136,81,03/21/2004,0.0691,0.2467,0.0294,0.0648,0.2879,0.2544,0.1573,0.562381253958,0.308162132149,-0.0153661943724,0.221287128713,-0.593984962406,-0.0770669659559,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.562381253958,0.308162132149,-0.0153661943724,0.221287128713,-0.593984962406,-0.0770669659559
03/29/2004,682,2463,351,689,3744,2417,1401,1075576832,3546,78,-529,72,90,03/29/2004,0.0682,0.2463,0.0351,0.0689,0.3744,0.2417,0.1401,0.566295707472,0.319806069312,0.0094262295082,0.274844720497,-0.556342562782,-0.206379893668,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.566295707472,0.319806069312,0.0094262295082,0.274844720497,-0.556342562782,-0.206379893668
06/25/2004,1704,3752,1139,1669,4296,4296,2810,1073741824,2058,1232,-2136,202,179,06/25/2004,0.1704,0.3752,0.1139,0.1669,0.4296,0.4296,0.281,0.375366568915,0.331745877474,-0.0675944333996,0.143553794575,-0.440402347024,-0.0675944333996,0000000011001010,mixed,no,land,high,none,no cloud,no fire,no,no,no,no,Yes,Yes,0.601094156138,0.382697370729,0.0461848952343,0.347502098544,-0.535770457074,-0.124617533991
07/03/2004,773,3473,395,941,3784,2941,1418,1073741824,2479,4184,-1931,136,190,07/03/2004,0.0773,0.3473,0.0395,0.0941,0.3784,0.2941,0.1418,0.635892604805,0.445588672146,0.0829435609604,0.42015947659,-0.515198351365,-0.0428551743145,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.635892604805,0.445588672146,0.0829435609604,0.42015947659,-0.515198351365,-0.0428551743145
09/29/2004,1126,2696,620,991,3393,3109,1987,1073741824,4013,1271,11919,136,273,09/29/2004,0.1126,0.2696,0.062,0.0991,0.3393,0.3109,0.1987,0.410779696494,0.265166869342,-0.0711455641688,0.151398676062,-0.516585365854,-0.114468714075,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.410779696494,0.265166869342,-0.0711455641688,0.151398676062,-0.516585365854,-0.114468714075
10/07/2004,680,1725,342,602,2569,2406,1445,1073741824,4442,3358,11526,72,287,10/07/2004,0.068,0.1725,0.0342,0.0602,0.2569,0.2406,0.1445,0.434511434511,0.197318731118,-0.164851125635,0.0883280757098,-0.599734042553,-0.196553330228,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.434511434511,0.197318731118,-0.164851125635,0.0883280757098,-0.599734042553,-0.196553330228
02/02/2005,789,2234,376,652,2639,2263,1208,1073741824,5182,4109,12122,72,40,02/02/2005,0.0789,0.2234,0.0376,0.0652,0.2639,0.2263,0.1208,0.478001984783,0.255336443314,-0.00644874360685,0.298082510169,-0.552658662093,-0.0831110199056,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.478001984783,0.255336443314,-0.00644874360685,0.298082510169,-0.552658662093,-0.0831110199056
02/10/2005,728,2222,361,605,2645,2078,1156,1073741824,5240,67,-6277,72,44,02/10/2005,0.0728,0.2222,0.0361,0.0605,0.2645,0.2078,0.1156,0.506440677966,0.26904376013,0.033488372093,0.315571343991,-0.549012299665,-0.0869118553524,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.506440677966,0.26904376013,0.033488372093,0.315571343991,-0.549012299665,-0.0869118553524
02/18/2005,905,2212,450,743,2837,2837,1797,1073741824,4953,1126,12514,72,51,02/18/2005,0.0905,0.2212,0.045,0.0743,0.2837,0.2837,0.1797,0.419313442413,0.22902502278,-0.123786888493,0.103517086555,-0.584916201117,-0.123786888493,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.419313442413,0.22902502278,-0.123786888493,0.103517086555,-0.584916201117,-0.123786888493
02/26/2005,1172,2822,590,996,3307,3067,1928,1073741824,4732,2409,-4959,136,62,02/26/2005,0.1172,0.2822,0.059,0.0996,0.3307,0.3067,0.1928,0.413119679519,0.26735368462,-0.0416029886229,0.188210526316,-0.509721880384,-0.0791319954316,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.413119679519,0.26735368462,-0.0416029886229,0.188210526316,-0.509721880384,-0.0791319954316
03/06/2005,960,2559,476,800,3333,2950,1868,1073741824,4402,1259,-5085,72,69,03/06/2005,0.096,0.2559,0.0476,0.08,0.3333,0.295,0.1868,0.454390451833,0.271035324429,-0.0709747685605,0.156087644003,-0.573333333333,-0.131364562118,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.454390451833,0.271035324429,-0.0709747685605,0.156087644003,-0.573333333333,-0.131364562118
03/14/2005,624,2618,291,588,2992,2325,1141,1073741824,4066,41,-924,72,76,03/14/2005,0.0624,0.2618,0.0291,0.0588,0.2992,0.2325,0.1141,0.615052436767,0.351563877429,0.0592757434756,0.392923649907,-0.596292481977,-0.0666666666667,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.615052436767,0.351563877429,0.0592757434756,0.392923649907,-0.596292481977,-0.0666666666667
03/22/2005,1175,3241,617,1077,3904,3258,2030,1073741824,3851,3346,-4436,72,87,03/22/2005,0.1175,0.3241,0.0617,0.1077,0.3904,0.3258,0.203,0.467844202899,0.329747502155,-0.00261578704416,0.229747675963,-0.503114186851,-0.0927921623513,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.467844202899,0.329747502155,-0.00261578704416,0.229747675963,-0.503114186851,-0.0927921623513
