Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date,red,nir1,blue,green,nir2,swir1,swir2,NDVI,EVI,LSWI,LSWI2105,NDSI,NDWI1200,sur_refl_state_500m (binary),MOD35 cloud,cloud shadow,land/water flag,aerosol quantity,cirrus detected,internal cloud algorithm flag,internal fire algorithm flag,MOD35 snow/ice flag,Pixel is adjacent to cloud,BRDF correction performed,internal snow algorithm flag,Bad observation,Gap_fill_applied,GF_NDVI,GF_EVI,GF_LSWI,GF_LSWI2105 ,GF_NDSI,GF_NDWI1200
07/12/2014,541,2753,281,673,2966,2304,1075,1073741824,2807,726,-4549,72,193,07/12/2014,0.0541,0.2753,0.0281,0.0673,0.2966,0.2304,0.1075,0.671523982999,0.39808515999,0.0887878188649,0.438349007315,-0.547866980181,-0.0372442734744,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.671523982999,0.39808515999,0.0887878188649,0.438349007315,-0.547866980181,-0.0372442734744
07/20/2014,476,2815,237,595,3112,2098,949,1075838976,2827,3040,12544,72,205,07/20/2014,0.0476,0.2815,0.0237,0.0595,0.3112,0.2098,0.0949,0.710726223033,0.420880267751,0.145939344596,0.495749202976,-0.558113627924,-0.0501096676227,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.710726223033,0.420880267751,0.145939344596,0.495749202976,-0.558113627924,-0.0501096676227
07/28/2014,782,3188,396,867,3638,2856,1327,1073741824,3426,4157,-4251,72,213,07/28/2014,0.0782,0.3188,0.0396,0.0867,0.3638,0.2856,0.1327,0.60604534005,0.403420523139,0.0549305095963,0.412181616833,-0.534246575342,-0.0659244066803,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.60604534005,0.403420523139,0.0549305095963,0.412181616833,-0.534246575342,-0.0659244066803
08/05/2014,552,2266,277,609,2737,2292,1116,1073741824,3341,1317,12379,72,223,08/05/2014,0.0552,0.2266,0.0277,0.0609,0.2737,0.2292,0.1116,0.608232789212,0.317395652013,-0.00570425625274,0.340035481963,-0.580144777663,-0.0941435138917,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.608232789212,0.317395652013,-0.00570425625274,0.340035481963,-0.580144777663,-0.0941435138917
08/13/2014,742,2585,381,780,3148,2766,1386,1073741824,3486,708,-5108,72,225,08/13/2014,0.0742,0.2585,0.0381,0.078,0.3148,0.2766,0.1386,0.553952509769,0.324940935858,-0.0338254531863,0.301939058172,-0.560067681895,-0.0982033839177,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.553952509769,0.324940935858,-0.0338254531863,0.301939058172,-0.560067681895,-0.0982033839177
08/21/2014,505,2270,239,568,2987,2211,1015,1073741824,3824,1334,12356,72,239,08/21/2014,0.0505,0.227,0.0239,0.0568,0.2987,0.2211,0.1015,0.636036036036,0.326670368314,0.0131667038607,0.38203957382,-0.59121986326,-0.136389575804,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.636036036036,0.326670368314,0.0131667038607,0.38203957382,-0.59121986326,-0.136389575804
08/29/2014,527,2368,250,584,3081,2339,1108,1073741824,4027,2273,11900,72,246,08/29/2014,0.0527,0.2368,0.025,0.0584,0.3081,0.2339,0.1108,0.635924006908,0.337056023435,0.00616103675377,0.36248561565,-0.600410537119,-0.130849697192,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.635924006908,0.337056023435,0.00616103675377,0.36248561565,-0.600410537119,-0.130849697192
09/06/2014,690,2470,295,682,3114,2586,1325,1073741824,4303,1687,-5571,72,250,09/06/2014,0.069,0.247,0.0295,0.0682,0.3114,0.2586,0.1325,0.563291139241,0.30908143775,-0.0229430379747,0.301712779974,-0.582619339045,-0.115329512894,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.563291139241,0.30908143775,-0.0229430379747,0.301712779974,-0.582619339045,-0.115329512894
09/14/2014,670,2098,259,592,2895,2572,1361,1073741824,4728,322,11307,72,264,09/14/2014,0.067,0.2098,0.0259,0.0592,0.2895,0.2572,0.1361,0.515895953757,0.251842968502,-0.101498929336,0.213067360509,-0.625790139064,-0.159623472862,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.515895953757,0.251842968502,-0.101498929336,0.213067360509,-0.625790139064,-0.159623472862
09/22/2014,752,2415,336,709,3403,2670,1398,1073741824,4864,1706,-5911,72,266,09/22/2014,0.0752,0.2415,0.0336,0.0709,0.3403,0.267,0.1398,0.525102620777,0.288574998265,-0.0501474926254,0.266719118804,-0.580349215744,-0.169817806806,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.525102620777,0.288574998265,-0.0501474926254,0.266719118804,-0.580349215744,-0.169817806806
09/30/2014,580,2139,296,584,3165,2384,1168,1073741824,5317,348,11192,8204,280,09/30/2014,0.058,0.2139,0.0296,0.0584,0.3165,0.2384,0.1168,0.573372563442,0.290879916412,-0.0541675878841,0.293619594799,-0.606469002695,-0.193438914027,0010000000001100,clear,yes,land,climatology,none,no cloud,no fire,no,yes,no,no,Yes,Yes,0.537786420107,0.30082164069,-0.0387413962635,0.28950177219,-0.576211321685,-0.165827391795
10/08/2014,717,2473,367,711,3428,2612,1296,1073741824,5441,1661,-6201,72,282,10/08/2014,0.0717,0.2473,0.0367,0.0711,0.3428,0.2612,0.1296,0.550470219436,0.313068283116,-0.0273352999017,0.312284425577,-0.572073427626,-0.161836976784,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.550470219436,0.313068283116,-0.0273352999017,0.312284425577,-0.572073427626,-0.161836976784
10/16/2014,840,2114,356,677,3228,2860,1599,1073741824,5889,351,10550,72,296,10/16/2014,0.084,0.2114,0.0356,0.0677,0.3228,0.286,0.1599,0.431279620853,0.219897818282,-0.149979895456,0.138701858336,-0.617189708793,-0.208536128791,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.431279620853,0.219897818282,-0.149979895456,0.138701858336,-0.617189708793,-0.208536128791
10/24/2014,717,2473,367,711,3428,2612,1296,1073741824,5441,1661,-6201,72,282,10/24/2014,0.0717,0.2473,0.0367,0.0711,0.3428,0.2612,0.1296,0.550470219436,0.313068283116,-0.0273352999017,0.312284425577,-0.572073427626,-0.161836976784,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.550470219436,0.313068283116,-0.0273352999017,0.312284425577,-0.572073427626,-0.161836976784
11/01/2014,984,2228,400,775,3559,3069,1816,1073741824,6205,709,-6709,72,305,11/01/2014,0.0984,0.2228,0.04,0.0775,0.3559,0.3069,0.1816,0.387297633873,0.205524715834,-0.158769114593,0.101879327399,-0.596774193548,-0.229998271989,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.387297633873,0.205524715834,-0.158769114593,0.101879327399,-0.596774193548,-0.229998271989
11/09/2014,5191,5618,4992,5113,3826,2024,1232,1073741824,6572,1270,11082,40973,319,11/09/2014,0.5191,0.5618,0.4992,0.5113,0.3826,0.2024,0.1232,0.0395041169396,0.114489489489,0.470295734101,0.640291970803,0.432814908225,0.189750105887,1010000000001101,cloudy,yes,land,climatology,none,no cloud,no fire,no,yes,no,yes,Yes,NA,0.0395041169396,0.114489489489,0.470295734101,0.640291970803,0.432814908225,0.189750105887
11/17/2014,1680,2875,818,1340,2796,2479,1294,1073741824,6797,294,11228,138,328,11/17/2014,0.168,0.2875,0.0818,0.134,0.2796,0.2479,0.1294,0.262349066959,0.177615933413,0.0739633918566,0.379227632526,-0.298245614035,0.0139305237172,0000000010001010,mixed,no,land,average,none,no cloud,no fire,no,no,no,no,Yes,NA,0.262349066959,0.177615933413,0.0739633918566,0.379227632526,-0.298245614035,0.0139305237172
11/25/2014,4393,5380,4998,3972,4606,2196,1263,1073741824,6878,5822,10958,32969,336,11/25/2014,0.4393,0.538,0.4998,0.3972,0.4606,0.2196,0.1263,0.100992530441,0.58017869739,0.420274551214,0.619750112901,0.287937743191,0.0775085119167,1000000011001001,cloudy,no,land,high,none,no cloud,no fire,no,no,no,yes,Yes,NA,0.100992530441,0.58017869739,0.420274551214,0.619750112901,0.287937743191,0.0775085119167
12/03/2014,2058,3627,999,1542,4192,3630,1871,1073741824,7240,5275,-6424,201,343,12/03/2014,0.2058,0.3627,0.0999,0.1542,0.4192,0.363,0.1871,0.27598944591,0.212227783038,-0.000413393964448,0.31938886868,-0.403712296984,-0.07225987978,0000000011001001,cloudy,no,land,high,none,no cloud,no fire,no,no,no,no,Yes,NA,0.27598944591,0.212227783038,-0.000413393964448,0.31938886868,-0.403712296984,-0.07225987978
12/11/2014,1174,2816,553,496,4086,3285,1883,1073741824,6978,5423,11108,202,345,12/11/2014,0.1174,0.2816,0.0553,0.0496,0.4086,0.3285,0.1883,0.411528822055,0.261256961018,-0.0768726438289,0.198552883592,-0.737635546152,-0.184004636337,0000000011001010,mixed,no,land,high,none,no cloud,no fire,no,no,no,no,Yes,NA,0.411528822055,0.261256961018,-0.0768726438289,0.198552883592,-0.737635546152,-0.184004636337
12/19/2014,1362,2498,635,1016,3308,2836,1428,1073741824,7191,2622,-6350,72,355,12/19/2014,0.1362,0.2498,0.0635,0.1016,0.3308,0.2836,0.1428,0.294300518135,0.178532138928,-0.0633670791151,0.272542027509,-0.472481827622,-0.139510850844,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.294300518135,0.178532138928,-0.0633670791151,0.272542027509,-0.472481827622,-0.139510850844
12/27/2014,4136,4987,3597,3907,4081,1862,841,1073741824,7218,3442,-6208,73,364,12/27/2014,0.4136,0.4987,0.3597,0.3907,0.4081,0.1862,0.0841,0.0932807190617,0.165880472496,0.456270988465,0.71139327385,0.354480845901,0.0999117776798,0000000001001001,cloudy,no,land,low,none,no cloud,no fire,no,no,no,no,Yes,Yes,0.297752294111,0.174648055465,-0.0585735882452,0.274434247985,-0.476637753203,-0.1470115338
01/01/2015,6293,6830,5989,6007,4961,2329,1097,1073741824,6953,3821,11515,32905,7,01/01/2015,0.6293,0.683,0.5989,0.6007,0.4961,0.2329,0.1097,0.0409205212223,0.138824259345,0.491429195327,0.723224422859,0.441218809981,0.158510728522,1000000010001001,cloudy,no,land,average,none,no cloud,no fire,no,no,no,yes,Yes,Yes,0.301204070087,0.170763972002,-0.0537800973753,0.276326468461,-0.480793678784,-0.154512216755
01/09/2015,4766,5476,4041,4522,4467,1814,1034,1073741824,6987,330,11417,32841,11,01/09/2015,0.4766,0.5476,0.4041,0.4522,0.4467,0.1814,0.1034,0.0693223979691,0.128954920266,0.502331961591,0.682334869432,0.427398989899,0.101478427034,1000000001001001,cloudy,no,land,low,none,no cloud,no fire,no,no,no,yes,Yes,Yes,0.304655846063,0.166879888538,-0.0489866065053,0.278218688938,-0.484949604364,-0.162012899711
01/17/2015,1859,2917,944,1414,2703,2305,1248,1073741824,6846,1343,11823,202,18,01/17/2015,0.1859,0.2917,0.0944,0.1414,0.2703,0.2305,0.1248,0.221524288107,0.155670649167,0.117196476446,0.400720288115,-0.239580532401,0.0380782918149,0000000011001010,mixed,no,land,high,none,no cloud,no fire,no,no,no,no,Yes,Yes,0.308107622039,0.162995805075,-0.0441931156354,0.280110909414,-0.489105529945,-0.169513582666
01/25/2015,1075,2048,428,752,2929,2216,1147,1073741824,6680,339,12228,72,27,01/25/2015,0.1075,0.2048,0.0428,0.0752,0.2929,0.2216,0.1147,0.311559398015,0.159111721612,-0.0393996247655,0.28200312989,-0.493261455526,-0.177014265622,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.311559398015,0.159111721612,-0.0393996247655,0.28200312989,-0.493261455526,-0.177014265622
02/02/2015,6492,7130,6112,6333,5775,2010,1022,1073741824,6810,5710,-5630,32905,35,02/02/2015,0.6492,0.713,0.6112,0.6333,0.5775,0.201,0.1022,0.0468360005873,0.15573130248,0.560175054705,0.749263984298,0.518158935635,0.104998062766,1000000010001001,cloudy,no,land,average,none,no cloud,no fire,no,no,no,yes,Yes,Yes,0.296805657947,0.154232723798,-0.0570829935444,0.256638857683,-0.487325804506,-0.166601137117
02/10/2015,4799,5552,4146,4435,4894,1862,972,1073741824,5964,3114,11953,32845,48,02/10/2015,0.4799,0.5552,0.4146,0.4435,0.4894,0.1862,0.0972,0.0727465945319,0.14206474983,0.497707040734,0.70202329859,0.408607273305,0.0629906184185,1000000001001101,cloudy,yes,land,low,none,no cloud,no fire,no,no,no,yes,Yes,Yes,0.282051917879,0.149353725984,-0.0747663623233,0.231274585476,-0.481390153486,-0.156188008613
02/18/2015,2166,3638,982,1437,3849,2563,1301,1073741824,5724,4979,11779,201,53,02/18/2015,0.2166,0.3638,0.0982,0.1437,0.3849,0.2563,0.1301,0.253618194349,0.190980331102,0.173359135623,0.473172707026,-0.2815,-0.0281821824496,0000000011001001,cloudy,no,land,high,none,no cloud,no fire,no,no,no,no,Yes,Yes,0.26729817781,0.144474728171,-0.0924497311022,0.205910313269,-0.475454502465,-0.145774880108
02/26/2015,1667,2590,850,1268,3494,2969,1908,1073741824,5370,3058,11967,138,64,02/26/2015,0.1667,0.259,0.085,0.1268,0.3494,0.2969,0.1908,0.216819356354,0.142288956034,-0.0681777298075,0.15162294353,-0.401463299504,-0.148586456279,0000000010001010,mixed,no,land,average,none,no cloud,no fire,no,no,no,no,Yes,Yes,0.252544437742,0.139595730357,-0.110133099881,0.180546041062,-0.469518851445,-0.135361751604
03/06/2015,1311,2129,642,1009,2737,2753,1557,1073741824,5350,1298,11988,72,66,03/06/2015,0.1311,0.2129,0.0642,0.1009,0.2737,0.2753,0.1557,0.237790697674,0.134716732543,-0.12781646866,0.155181768855,-0.463583200425,-0.124948623099,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.237790697674,0.134716732543,-0.12781646866,0.155181768855,-0.463583200425,-0.124948623099
03/14/2015,1306,2201,640,987,3338,3154,1954,1073741824,5040,2246,12037,72,73,03/14/2015,0.1306,0.2201,0.064,0.0987,0.3338,0.3154,0.1954,0.255203877958,0.146846492092,-0.177964519141,0.0594464500602,-0.523303549867,-0.205271709695,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.255203877958,0.146846492092,-0.177964519141,0.0594464500602,-0.523303549867,-0.205271709695
03/22/2015,1283,2194,645,950,3135,3383,1998,1073741824,4426,3821,11917,72,87,03/22/2015,0.1283,0.2194,0.0645,0.095,0.3135,0.3383,0.1998,0.262007477711,0.151283669335,-0.213197059351,0.0467557251908,-0.561504731133,-0.17658097204,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.262007477711,0.151283669335,-0.213197059351,0.0467557251908,-0.561504731133,-0.17658097204
03/30/2015,1304,2152,619,983,3044,3368,2006,1073741824,4399,2264,11970,72,89,03/30/2015,0.1304,0.2152,0.0619,0.0983,0.3044,0.3368,0.2006,0.24537037037,0.138259366746,-0.220289855072,0.035113035113,-0.548149850609,-0.171670515781,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.24537037037,0.138259366746,-0.220289855072,0.035113035113,-0.548149850609,-0.171670515781
04/07/2015,1336,2341,619,1041,3507,3406,2194,1073741824,4081,718,-5416,72,100,04/07/2015,0.1336,0.2341,0.0619,0.1041,0.3507,0.3406,0.2194,0.273320641828,0.159884183397,-0.18531407691,0.032414553473,-0.531819203958,-0.199384404925,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.273320641828,0.159884183397,-0.18531407691,0.032414553473,-0.531819203958,-0.199384404925
04/15/2015,1248,2192,605,977,3068,3228,1916,1073741824,3787,289,11449,72,107,04/15/2015,0.1248,0.2192,0.0605,0.0977,0.3068,0.3228,0.1916,0.274418604651,0.155852732376,-0.191143911439,0.0671859785784,-0.53531510107,-0.166539923954,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.274418604651,0.155852732376,-0.191143911439,0.0671859785784,-0.53531510107,-0.166539923954
04/23/2015,1313,2376,661,1048,3464,3273,2060,1073741824,3511,1280,12145,72,114,04/23/2015,0.1313,0.2376,0.0661,0.1048,0.3464,0.3273,0.206,0.288153971266,0.173732553198,-0.158789166224,0.0712353471596,-0.514927100208,-0.186301369863,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.288153971266,0.173732553198,-0.158789166224,0.0712353471596,-0.514927100208,-0.186301369863
05/01/2015,1181,2450,611,1008,3252,3229,1883,1073741824,3268,322,11987,72,123,05/01/2015,0.1181,0.245,0.0611,0.1008,0.3252,0.3229,0.1883,0.349490498485,0.212157688835,-0.137172037331,0.130856219709,-0.524191645032,-0.140652402666,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.349490498485,0.212157688835,-0.137172037331,0.130856219709,-0.524191645032,-0.140652402666
05/09/2015,1106,2890,583,1017,3628,3225,1729,1075838976,3516,5700,-4275,136,131,05/09/2015,0.1106,0.289,0.0583,0.1017,0.3628,0.3225,0.1729,0.446446446446,0.294321443891,-0.0547833197056,0.251353106733,-0.520509193777,-0.113224915618,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.446446446446,0.294321443891,-0.0547833197056,0.251353106733,-0.520509193777,-0.113224915618
05/17/2015,974,2295,496,876,3270,2873,1807,1073741824,2872,358,12385,72,139,05/17/2015,0.0974,0.2295,0.0496,0.0876,0.327,0.2873,0.1807,0.404099112879,0.229038074762,-0.111842105263,0.118966357874,-0.532675380101,-0.175202156334,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.404099112879,0.229038074762,-0.111842105263,0.118966357874,-0.532675380101,-0.175202156334
05/25/2015,860,2346,444,828,3147,2676,1559,1073741824,2705,1361,12495,72,146,05/25/2015,0.086,0.2346,0.0444,0.0828,0.3147,0.2676,0.1559,0.463505926388,0.262062641084,-0.0657108721625,0.201536491677,-0.527397260274,-0.145821955216,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.463505926388,0.262062641084,-0.0657108721625,0.201536491677,-0.527397260274,-0.145821955216
06/02/2015,560,2577,278,652,3169,2314,1174,1073741824,2471,3134,12306,72,160,06/02/2015,0.056,0.2577,0.0278,0.0652,0.3169,0.2314,0.1174,0.642970991393,0.364026855328,0.0537722347168,0.374033591042,-0.560350640593,-0.103028193526,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.642970991393,0.364026855328,0.0537722347168,0.374033591042,-0.560350640593,-0.103028193526
06/10/2015,604,3208,306,778,3752,2535,1161,1073741824,2743,2567,-4269,72,166,06/10/2015,0.0604,0.3208,0.0306,0.0778,0.3752,0.2535,0.1161,0.683105981112,0.447822797001,0.117186139648,0.468528267338,-0.530335043767,-0.0781609195402,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.683105981112,0.447822797001,0.117186139648,0.468528267338,-0.530335043767,-0.0781609195402
06/18/2015,508,2736,257,654,3284,2213,986,1073741824,2568,398,12259,72,171,06/18/2015,0.0508,0.2736,0.0257,0.0654,0.3284,0.2213,0.0986,0.686806411837,0.401977411323,0.10567791473,0.470177324019,-0.54377397977,-0.0910299003322,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.686806411837,0.401977411323,0.10567791473,0.470177324019,-0.54377397977,-0.0910299003322
06/26/2015,550,2887,284,714,3431,2281,1020,1073741824,2658,618,-4563,72,180,06/26/2015,0.055,0.2887,0.0284,0.0714,0.3431,0.2281,0.102,0.679953447774,0.415629223874,0.11726006192,0.477860250832,-0.523205342237,-0.0861031972143,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.679953447774,0.415629223874,0.11726006192,0.477860250832,-0.523205342237,-0.0861031972143
07/04/2015,514,3139,255,721,3540,2149,908,1073741824,2802,1606,-4333,72,189,07/04/2015,0.0514,0.3139,0.0255,0.0721,0.354,0.2149,0.0908,0.71858746236,0.458579364802,0.18721633888,0.551272547566,-0.49756097561,-0.0600389279832,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.71858746236,0.458579364802,0.18721633888,0.551272547566,-0.49756097561,-0.0600389279832
07/12/2015,590,2786,288,691,3173,2491,1185,1075838976,2704,1425,12842,72,194,07/12/2015,0.059,0.2786,0.0288,0.0691,0.3173,0.2491,0.1185,0.650473933649,0.387547649301,0.0559029751753,0.403173004281,-0.565681961031,-0.0649437825138,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.650473933649,0.387547649301,0.0559029751753,0.403173004281,-0.565681961031,-0.0649437825138
07/20/2015,627,2548,301,678,3058,2500,1230,1073741824,2906,431,12663,72,203,07/20/2015,0.0627,0.2548,0.0301,0.0678,0.3058,0.25,0.123,0.605039370079,0.341754136275,0.0095087163233,0.348861831657,-0.57331655129,-0.0909739564752,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.605039370079,0.341754136275,0.0095087163233,0.348861831657,-0.57331655129,-0.0909739564752
07/28/2015,756,2503,361,737,3271,2753,1482,1075838976,3146,611,-4324,72,212,07/28/2015,0.0756,0.2503,0.0361,0.0737,0.3271,0.2753,0.1482,0.536054004296,0.304748281757,-0.0475646879756,0.256210790464,-0.577650429799,-0.133010045029,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.536054004296,0.304748281757,-0.0475646879756,0.256210790464,-0.577650429799,-0.133010045029
08/05/2015,674,2399,328,686,3286,2528,1338,1073741824,3265,411,12865,72,219,08/05/2015,0.0674,0.2399,0.0328,0.0686,0.3286,0.2528,0.1338,0.561340709404,0.308410212401,-0.0261822610108,0.283917580947,-0.573117610454,-0.156024626209,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.561340709404,0.308410212401,-0.0261822610108,0.283917580947,-0.573117610454,-0.156024626209
08/13/2015,692,2360,339,683,2982,2545,1297,1073741824,3413,1408,12351,136,226,08/13/2015,0.0692,0.236,0.0339,0.0683,0.2982,0.2545,0.1297,0.546526867628,0.298507462687,-0.0377166156983,0.290675417008,-0.576827757125,-0.116435791838,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.546526867628,0.298507462687,-0.0377166156983,0.290675417008,-0.576827757125,-0.116435791838
08/21/2015,643,2395,277,644,3322,2477,1299,1073741824,3722,384,12352,72,235,08/21/2015,0.0643,0.2395,0.0277,0.0644,0.3322,0.2477,0.1299,0.576695194207,0.308983810095,-0.0168308702791,0.296697347049,-0.587311759052,-0.16214797971,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.576695194207,0.308983810095,-0.0168308702791,0.296697347049,-0.587311759052,-0.16214797971
08/29/2015,773,2427,398,750,3364,2740,1405,1073741824,4051,664,-5458,72,244,08/29/2015,0.0773,0.2427,0.0398,0.075,0.3364,0.274,0.1405,0.516875,0.293678977273,-0.0605767369847,0.266701461378,-0.570200573066,-0.161802797444,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.516875,0.293678977273,-0.0605767369847,0.266701461378,-0.570200573066,-0.161802797444
09/06/2015,691,1952,396,663,2574,2381,1233,1073741824,4252,350,11495,72,251,09/06/2015,0.0691,0.1952,0.0396,0.0663,0.2574,0.2381,0.1233,0.477109345441,0.240135588056,-0.0990076159705,0.225745682889,-0.564388961892,-0.137428192665,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.477109345441,0.240135588056,-0.0990076159705,0.225745682889,-0.564388961892,-0.137428192665
09/14/2015,934,2426,462,822,3657,3035,1698,1073741824,4749,2621,-5883,72,262,09/14/2015,0.0934,0.2426,0.0462,0.0822,0.3657,0.3035,0.1698,0.444047619048,0.256093374528,-0.11151803699,0.176527643065,-0.573761991185,-0.202367253,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.444047619048,0.256093374528,-0.11151803699,0.176527643065,-0.573761991185,-0.202367253
09/22/2015,884,2287,390,752,3419,3134,1719,1073741824,4963,1742,-6192,72,269,09/22/2015,0.0884,0.2287,0.039,0.0752,0.3419,0.3134,0.1719,0.442447177547,0.239158598118,-0.156244235381,0.141787319021,-0.612969634586,-0.19838766211,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.442447177547,0.239158598118,-0.156244235381,0.141787319021,-0.612969634586,-0.19838766211
09/30/2015,833,2035,437,687,3170,2857,1574,1073741824,5066,1261,11602,72,274,09/30/2015,0.0833,0.2035,0.0437,0.0687,0.317,0.2857,0.1574,0.419107391911,0.218458071317,-0.168029435814,0.127736215018,-0.61230248307,-0.218059558117,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.419107391911,0.218458071317,-0.168029435814,0.127736215018,-0.61230248307,-0.218059558117
10/08/2015,841,1964,364,670,2866,2941,1623,1073741824,5419,294,11092,72,283,10/08/2015,0.0841,0.1964,0.0364,0.067,0.2866,0.2941,0.1623,0.400356506239,0.196603641457,-0.199184505607,0.0950655143574,-0.62891165882,-0.186749482402,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.400356506239,0.196603641457,-0.199184505607,0.0950655143574,-0.62891165882,-0.186749482402
10/16/2015,998,2087,455,744,3043,3274,1784,1073741824,5652,1315,11289,72,290,10/16/2015,0.0998,0.2087,0.0455,0.0744,0.3043,0.3274,0.1784,0.352998379254,0.185677749361,-0.221413915314,0.0782743477138,-0.629666500747,-0.186354775828,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.352998379254,0.185677749361,-0.221413915314,0.0782743477138,-0.629666500747,-0.186354775828
10/24/2015,1015,2079,493,739,3093,2991,1571,1073741824,5883,2264,11093,72,297,10/24/2015,0.1015,0.2079,0.0493,0.0739,0.3093,0.2991,0.1571,0.343891402715,0.183809556715,-0.179881656805,0.139178082192,-0.603753351206,-0.196055684455,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.343891402715,0.183809556715,-0.179881656805,0.139178082192,-0.603753351206,-0.196055684455
11/01/2015,1036,2256,562,731,3157,3495,1924,1075838976,6314,3831,10920,136,311,11/01/2015,0.1036,0.2256,0.0562,0.0731,0.3157,0.3495,0.1924,0.370595382746,0.213929999299,-0.215440792906,0.0794258373206,-0.654046379555,-0.166451136154,0000000010001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.370595382746,0.213929999299,-0.215440792906,0.0794258373206,-0.654046379555,-0.166451136154
11/09/2015,1245,2375,569,958,3685,3551,2203,1073741824,6673,3414,-6543,72,319,11/09/2015,0.1245,0.2375,0.0569,0.0958,0.3685,0.3551,0.2203,0.312154696133,0.181351307976,-0.198447519406,0.0375709916994,-0.575072078066,-0.216171617162,0000000001001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.312154696133,0.181351307976,-0.198447519406,0.0375709916994,-0.575072078066,-0.216171617162
